company_id,company_name,SASB,publication_date,issue_main,severity,reach,novelty
2323,中環,科技與通訊,2020/3/31,E4 廢棄物及有毒物質管理,-3,1,2
2323,中環,科技與通訊,2020/5/31,S4 員工資訊統計,-1,1,2
2323,中環,科技與通訊,2020/6/1,S4 員工資訊統計,-3,1,2
2323,中環,科技與通訊,2020/6/3,S4 員工資訊統計,-2,1,1
2323,中環,科技與通訊,2020/9/30,E4 廢棄物及有毒物質管理,-1,1,2
2323,中環,科技與通訊,2020/11/26,G2 管理領導,-2,1,2
2323,中環,科技與通訊,2020/11/30,E4 廢棄物及有毒物質管理,-4,1,2
2323,中環,科技與通訊,2021/1/5,E4 廢棄物及有毒物質管理,-3,1,2
2323,中環,科技與通訊,2021/1/8,G3 控制權與席次,0,1,2
2323,中環,科技與通訊,2021/6/28,G3 控制權與席次,-1,1,2
2323,中環,科技與通訊,2021/7/23,G3 控制權與席次,0,1,2
2323,中環,科技與通訊,2021/7/23,G3 控制權與席次,0,1,2
2323,中環,科技與通訊,2021/9/30,E4 廢棄物及有毒物質管理,-2,1,2
2323,中環,科技與通訊,2022/1/28,G3 控制權與席次,-1,1,2
2323,中環,科技與通訊,2022/4/30,S4 員工資訊統計,-1,1,2
2323,中環,科技與通訊,2022/10/24,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2018/6/22,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2018/7/4,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2019/4/17,G2 管理領導,0,1,2
2324,仁寶,科技與通訊,2019/4/30,S4 員工資訊統計,-1,1,2
2324,仁寶,科技與通訊,2019/7/31,S4 員工資訊統計,-1,1,2
2324,仁寶,科技與通訊,2019/8/31,S4 員工資訊統計,-1,1,2
2324,仁寶,科技與通訊,2019/9/26,G2 管理領導,-1,1,2
2324,仁寶,科技與通訊,2019/9/27,G2 管理領導,0,1,2
2324,仁寶,科技與通訊,2019/10/5,G2 管理領導,-1,1,2
2324,仁寶,科技與通訊,2019/11/30,S4 員工資訊統計,-1,1,2
2324,仁寶,科技與通訊,2020/2/4,G2 管理領導,-1,1,2
2324,仁寶,科技與通訊,2020/2/6,S4 員工資訊統計,0,1,2
2324,仁寶,科技與通訊,2020/2/29,E4 廢棄物及有毒物質管理,-1,1,2
2324,仁寶,科技與通訊,2020/3/24,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2020/4/14,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2020/4/24,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2020/5/21,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2020/5/27,S4 員工資訊統計,0,1,2
2324,仁寶,科技與通訊,2020/6/2,S4 員工資訊統計,-2,1,2
2324,仁寶,科技與通訊,2020/6/2,S4 員工資訊統計,-2,1,2
2324,仁寶,科技與通訊,2020/7/21,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2020/11/9,S5 員工健康及安全,-2,1,2
2324,仁寶,科技與通訊,2020/11/25,G2 管理領導,0,1,2
2324,仁寶,科技與通訊,2020/12/28,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2021/1/12,S4 員工資訊統計,0,1,2
2324,仁寶,科技與通訊,2021/1/13,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2021/1/20,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2021/5/24,S4 員工資訊統計,0,1,2
2324,仁寶,科技與通訊,2021/8/16,S3 產品品質及安全,0,1,2
2324,仁寶,科技與通訊,2021/8/27,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2021/8/27,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2021/8/27,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2021/9/8,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2021/9/9,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2022/1/3,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2022/1/16,S4 員工資訊統計,0,1,2
2324,仁寶,科技與通訊,2022/1/17,S4 員工資訊統計,0,1,2
2324,仁寶,科技與通訊,2022/3/28,G3 控制權與席次,0,1,2
2324,仁寶,科技與通訊,2022/3/29,S3 產品品質及安全,0,1,2
2324,仁寶,科技與通訊,2022/4/13,S5 員工健康及安全,0,1,2
2324,仁寶,科技與通訊,2022/9/23,G2 管理領導,0,1,2
2324,仁寶,科技與通訊,2022/10/28,G2 管理領導,-1,1,2
2324,仁寶,科技與通訊,2022/12/15,G3 控制權與席次,0,1,2
2327,國巨,科技與通訊,2018/3/31,S4 員工資訊統計,-1,1,2
2327,國巨,科技與通訊,2018/6/5,G3 控制權與席次,0,1,2
2327,國巨,科技與通訊,2018/6/5,G3 控制權與席次,0,1,2
2327,國巨,科技與通訊,2018/7/31,E4 廢棄物及有毒物質管理,-1,1,2
2327,國巨,科技與通訊,2018/10/17,G3 控制權與席次,0,1,2
2327,國巨,科技與通訊,2018/11/30,E4 廢棄物及有毒物質管理,-1,1,2
2327,國巨,科技與通訊,2018/12/4,G3 控制權與席次,0,1,2
2327,國巨,科技與通訊,2019/3/8,S4 員工資訊統計,-1,1,2
2327,國巨,科技與通訊,2019/5/31,E4 廢棄物及有毒物質管理,-1,1,2
2327,國巨,科技與通訊,2019/7/16,S4 員工資訊統計,-2,1,2
2327,國巨,科技與通訊,2019/7/16,S4 員工資訊統計,0,1,2
2327,國巨,科技與通訊,2019/8/2,G3 控制權與席次,0,1,2
2327,國巨,科技與通訊,2019/8/31,E4 廢棄物及有毒物質管理,-1,1,2
2327,國巨,科技與通訊,2020/4/15,G2 管理領導,0,1,2
2327,國巨,科技與通訊,2020/5/4,G4 公平對待利害關係人,0,1,2
2327,國巨,科技與通訊,2020/5/4,G3 控制權與席次,0,1,2
2327,國巨,科技與通訊,2020/6/5,S4 員工資訊統計,0,1,2
2327,國巨,科技與通訊,2020/7/31,E4 廢棄物及有毒物質管理,-1,1,2
2327,國巨,科技與通訊,2020/8/11,G4 公平對待利害關係人,0,1,2
2327,國巨,科技與通訊,2020/9/23,G3 控制權與席次,0,1,2
2327,國巨,科技與通訊,2020/11/10,G4 公平對待利害關係人,0,1,2
2327,國巨,科技與通訊,2020/11/23,G3 控制權與席次,0,1,2
2327,國巨,科技與通訊,2021/1/31,E4 廢棄物及有毒物質管理,-1,1,2
2327,國巨,科技與通訊,2021/7/7,G3 控制權與席次,0,1,2
2327,國巨,科技與通訊,2021/7/7,G3 控制權與席次,0,1,2
2327,國巨,科技與通訊,2021/8/13,G4 公平對待利害關係人,0,1,2
2327,國巨,科技與通訊,2021/11/12,G4 公平對待利害關係人,0,1,2
2327,國巨,科技與通訊,2021/11/18,G5 公司治理資訊透明度,-1,1,2
2327,國巨,科技與通訊,2022/1/31,E4 廢棄物及有毒物質管理,-1,1,2
2327,國巨,科技與通訊,2022/2/18,S4 員工資訊統計,0,1,2
2327,國巨,科技與通訊,2022/2/18,S4 員工資訊統計,0,1,2
2327,國巨,科技與通訊,2022/2/21,S4 員工資訊統計,0,1,2
2327,國巨,科技與通訊,2022/3/15,S5 員工健康及安全,0,1,2
2327,國巨,科技與通訊,2022/4/7,G5 公司治理資訊透明度,-1,1,2
2327,國巨,科技與通訊,2022/8/15,G4 公平對待利害關係人,0,1,2
2327,國巨,科技與通訊,2022/9/30,E4 廢棄物及有毒物質管理,-2,1,2
2327,國巨,科技與通訊,2022/10/21,G5 公司治理資訊透明度,-1,1,2
2327,國巨,科技與通訊,2022/11/11,G4 公平對待利害關係人,0,1,2
2328,廣宇,資源轉化,2019/11/28,G5 公司治理資訊透明度,-1,1,2
2328,廣宇,資源轉化,2020/5/18,G5 公司治理資訊透明度,-1,1,2
2328,廣宇,資源轉化,2020/6/12,G3 控制權與席次,0,1,2
2328,廣宇,資源轉化,2020/6/12,G3 控制權與席次,0,1,2
2328,廣宇,資源轉化,2021/3/29,S3 產品品質及安全,0,1,2
2328,廣宇,資源轉化,2021/4/8,G5 公司治理資訊透明度,0,1,2
2328,廣宇,資源轉化,2022/3/15,S5 員工健康及安全,0,1,2
2328,廣宇,資源轉化,2022/3/18,S5 員工健康及安全,0,1,2
2329,華泰,科技與通訊,2018/3/31,S4 員工資訊統計,-1,1,2
2329,華泰,科技與通訊,2018/8/31,S4 員工資訊統計,-1,1,2
2329,華泰,科技與通訊,2019/3/31,S4 員工資訊統計,-1,1,2
2329,華泰,科技與通訊,2019/6/18,G3 控制權與席次,0,1,2
2329,華泰,科技與通訊,2019/6/18,G3 控制權與席次,0,1,2
2329,華泰,科技與通訊,2019/7/31,S4 員工資訊統計,-1,1,2
2329,華泰,科技與通訊,2020/3/31,S4 員工資訊統計,-1,1,2
2329,華泰,科技與通訊,2020/4/30,S4 員工資訊統計,-1,1,2
2329,華泰,科技與通訊,2020/6/30,E4 廢棄物及有毒物質管理,-1,1,2
2329,華泰,科技與通訊,2020/7/27,G2 管理領導,0,1,2
2329,華泰,科技與通訊,2020/7/31,E4 廢棄物及有毒物質管理,-2,1,2
2329,華泰,科技與通訊,2020/8/31,S4 員工資訊統計,-2,1,2
2329,華泰,科技與通訊,2020/9/30,S4 員工資訊統計,-1,1,2
2329,華泰,科技與通訊,2020/10/16,G3 控制權與席次,0,1,2
2329,華泰,科技與通訊,2020/10/16,G3 控制權與席次,-1,1,2
2329,華泰,科技與通訊,2020/10/16,G3 控制權與席次,0,1,2
2329,華泰,科技與通訊,2020/10/29,G3 控制權與席次,0,1,2
2329,華泰,科技與通訊,2020/10/31,S4 員工資訊統計,-1,1,2
2329,華泰,科技與通訊,2020/12/3,G3 控制權與席次,0,1,2
2329,華泰,科技與通訊,2020/12/9,G3 控制權與席次,-1,1,2
2329,華泰,科技與通訊,2020/12/30,G3 控制權與席次,-1,1,2
2329,華泰,科技與通訊,2021/4/15,G3 控制權與席次,0,1,2
2329,華泰,科技與通訊,2021/5/31,S4 員工資訊統計,-1,1,2
2329,華泰,科技與通訊,2021/7/15,G3 控制權與席次,0,1,2
2329,華泰,科技與通訊,2021/7/15,G3 控制權與席次,0,1,2
2329,華泰,科技與通訊,2021/7/31,E4 廢棄物及有毒物質管理,-1,1,2
2329,華泰,科技與通訊,2022/4/30,S4 員工資訊統計,-1,1,2
2329,華泰,科技與通訊,2022/11/7,G3 控制權與席次,-1,1,2
2330,台積電,科技與通訊,2018/3/31,S4 員工資訊統計,-1,1,2
2330,台積電,科技與通訊,2018/4/30,S4 員工資訊統計,-1,1,2
2330,台積電,科技與通訊,2018/6/5,G3 控制權與席次,0,1,2
2330,台積電,科技與通訊,2018/6/5,G3 控制權與席次,0,1,2
2330,台積電,科技與通訊,2018/8/5,S5 員工健康及安全,-1,1,2
2330,台積電,科技與通訊,2018/8/6,S5 員工健康及安全,0,1,2
2330,台積電,科技與通訊,2018/8/31,G3 控制權與席次,-1,1,2
2330,台積電,科技與通訊,2019/1/1,G3 控制權與席次,-1,1,2
2330,台積電,科技與通訊,2019/2/12,S4 員工資訊統計,-3,1,2
2330,台積電,科技與通訊,2019/3/22,S5 員工健康及安全,-4,1,2
2330,台積電,科技與通訊,2019/3/27,G2 管理領導,0,1,2
2330,台積電,科技與通訊,2019/4/17,G5 公司治理資訊透明度,0,1,2
2330,台積電,科技與通訊,2019/5/23,S5 員工健康及安全,-4,1,2
2330,台積電,科技與通訊,2019/6/5,G3 控制權與席次,0,1,2
2330,台積電,科技與通訊,2019/8/8,S4 員工資訊統計,0,1,2
2330,台積電,科技與通訊,2019/8/26,G2 管理領導,-2,1,2
2330,台積電,科技與通訊,2019/8/27,G2 管理領導,-2,1,2
2330,台積電,科技與通訊,2019/9/27,G2 管理領導,-2,1,2
2330,台積電,科技與通訊,2019/9/30,G2 管理領導,0,1,2
2330,台積電,科技與通訊,2019/10/29,G2 管理領導,0,1,2
2330,台積電,科技與通訊,2019/10/29,G2 管理領導,0,1,2
2330,台積電,科技與通訊,2019/10/30,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2019/12/31,S4 員工資訊統計,-2,1,2
2330,台積電,科技與通訊,2020/1/15,G2 管理領導,0,1,2
2330,台積電,科技與通訊,2020/2/27,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2020/3/11,G1 商業模式和創新,0,1,2
2330,台積電,科技與通訊,2020/3/17,S3 產品品質及安全,0,1,2
2330,台積電,科技與通訊,2020/3/18,S4 員工資訊統計,0,1,2
2330,台積電,科技與通訊,2020/3/20,S4 員工資訊統計,0,1,2
2330,台積電,科技與通訊,2020/3/24,S4 員工資訊統計,0,1,2
2330,台積電,科技與通訊,2020/4/1,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2020/4/7,S4 員工資訊統計,0,1,2
2330,台積電,科技與通訊,2020/4/30,S3 產品品質及安全,0,1,2
2330,台積電,科技與通訊,2020/5/6,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2020/5/11,S3 產品品質及安全,0,1,2
2330,台積電,科技與通訊,2020/5/12,S3 產品品質及安全,0,1,2
2330,台積電,科技與通訊,2020/5/28,S4 員工資訊統計,0,1,2
2330,台積電,科技與通訊,2020/5/29,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2020/5/29,S4 員工資訊統計,0,1,2
2330,台積電,科技與通訊,2020/6/9,G3 控制權與席次,0,1,2
2330,台積電,科技與通訊,2020/6/15,G1 商業模式和創新,0,1,2
2330,台積電,科技與通訊,2020/6/18,G3 控制權與席次,-1,1,2
2330,台積電,科技與通訊,2020/6/30,S4 員工資訊統計,0,1,2
2330,台積電,科技與通訊,2020/6/30,S4 員工資訊統計,-2,1,2
2330,台積電,科技與通訊,2020/7/3,G3 控制權與席次,-3,1,2
2330,台積電,科技與通訊,2020/7/8,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2020/7/8,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2020/7/8,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2020/7/14,G1 商業模式和創新,0,1,2
2330,台積電,科技與通訊,2020/7/24,G3 控制權與席次,0,1,2
2330,台積電,科技與通訊,2020/7/28,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2020/7/31,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2020/8/7,S3 產品品質及安全,0,1,2
2330,台積電,科技與通訊,2020/8/12,S4 員工資訊統計,-2,1,2
2330,台積電,科技與通訊,2020/8/18,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2020/8/18,S3 產品品質及安全,0,1,2
2330,台積電,科技與通訊,2020/8/31,S5 員工健康及安全,0,1,2
2330,台積電,科技與通訊,2020/9/11,S4 員工資訊統計,0,1,2
2330,台積電,科技與通訊,2020/9/30,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2020/10/20,S5 員工健康及安全,-3,1,2
2330,台積電,科技與通訊,2020/10/31,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2020/11/3,S4 員工資訊統計,0,1,2
2330,台積電,科技與通訊,2020/11/28,S4 員工資訊統計,-2,1,2
2330,台積電,科技與通訊,2020/12/16,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2020/12/23,S3 產品品質及安全,0,1,2
2330,台積電,科技與通訊,2020/12/31,G1 商業模式和創新,0,1,2
2330,台積電,科技與通訊,2021/1/31,E4 廢棄物及有毒物質管理,-2,1,2
2330,台積電,科技與通訊,2021/1/31,S4 員工資訊統計,-1,1,2
2330,台積電,科技與通訊,2021/2/8,S5 員工健康及安全,-4,1,2
2330,台積電,科技與通訊,2021/2/26,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2021/3/31,S5 員工健康及安全,-2,1,2
2330,台積電,科技與通訊,2021/4/9,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2021/4/14,S5 員工健康及安全,-2,1,2
2330,台積電,科技與通訊,2021/4/15,G1 商業模式和創新,0,1,2
2330,台積電,科技與通訊,2021/4/30,S4 員工資訊統計,-1,1,2
2330,台積電,科技與通訊,2021/5/3,S5 員工健康及安全,0,1,2
2330,台積電,科技與通訊,2021/5/6,S3 產品品質及安全,0,1,2
2330,台積電,科技與通訊,2021/5/12,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2021/5/22,S4 員工資訊統計,0,1,2
2330,台積電,科技與通訊,2021/5/26,S4 員工資訊統計,0,1,2
2330,台積電,科技與通訊,2021/5/27,S3 產品品質及安全,0,1,2
2330,台積電,科技與通訊,2021/6/5,S4 員工資訊統計,0,1,2
2330,台積電,科技與通訊,2021/6/9,S3 產品品質及安全,0,1,2
2330,台積電,科技與通訊,2021/6/25,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2021/7/4,S4 員工資訊統計,-2,1,2
2330,台積電,科技與通訊,2021/7/12,S4 員工資訊統計,0,1,2
2330,台積電,科技與通訊,2021/7/12,S3 產品品質及安全,0,1,2
2330,台積電,科技與通訊,2021/7/16,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2021/7/26,G3 控制權與席次,0,1,2
2330,台積電,科技與通訊,2021/7/28,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2021/7/30,S5 員工健康及安全,-2,1,2
2330,台積電,科技與通訊,2021/7/31,S4 員工資訊統計,-2,1,2
2330,台積電,科技與通訊,2021/8/31,S4 員工資訊統計,-2,1,2
2330,台積電,科技與通訊,2021/9/1,G1 商業模式和創新,0,1,2
2330,台積電,科技與通訊,2021/9/3,G1 商業模式和創新,0,1,2
2330,台積電,科技與通訊,2021/9/16,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2021/9/16,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2021/10/6,G4 公平對待利害關係人,0,1,2
2330,台積電,科技與通訊,2021/10/15,S5 員工健康及安全,0,1,2
2330,台積電,科技與通訊,2021/10/21,S5 員工健康及安全,-2,1,2
2330,台積電,科技與通訊,2021/10/22,G2 管理領導,0,1,2
2330,台積電,科技與通訊,2021/10/26,G1 商業模式和創新,0,1,2
2330,台積電,科技與通訊,2021/10/31,S4 員工資訊統計,-1,1,2
2330,台積電,科技與通訊,2021/11/1,S4 員工資訊統計,0,1,2
2330,台積電,科技與通訊,2021/12/23,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2022/1/12,G2 管理領導,0,1,2
2330,台積電,科技與通訊,2022/1/20,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2022/1/28,S5 員工健康及安全,-2,1,2
2330,台積電,科技與通訊,2022/3/4,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2022/3/28,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2022/4/12,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2022/5/16,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2022/6/30,S4 員工資訊統計,-3,1,2
2330,台積電,科技與通訊,2022/7/6,S4 員工資訊統計,-2,1,2
2330,台積電,科技與通訊,2022/7/8,G2 管理領導,0,1,2
2330,台積電,科技與通訊,2022/8/15,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2022/9/19,E4 廢棄物及有毒物質管理,0,1,2
2330,台積電,科技與通訊,2022/9/27,G3 控制權與席次,0,1,2
2330,台積電,科技與通訊,2022/9/30,S4 員工資訊統計,-2,1,2
2330,台積電,科技與通訊,2022/10/15,G2 管理領導,-1,1,2
2330,台積電,科技與通訊,2022/10/17,G3 控制權與席次,0,1,2
2330,台積電,科技與通訊,2022/10/31,S4 員工資訊統計,-3,1,2
2330,台積電,科技與通訊,2023/1/7,G2 管理領導,0,1,2
2331,精英,科技與通訊,2018/6/25,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2018/7/31,S4 員工資訊統計,-1,1,2
2331,精英,科技與通訊,2018/12/5,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2018/12/20,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2019/1/24,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2019/5/29,G3 控制權與席次,-1,1,2
2331,精英,科技與通訊,2019/5/31,G3 控制權與席次,-1,1,2
2331,精英,科技與通訊,2019/9/18,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2020/3/18,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2020/3/23,G3 控制權與席次,-1,1,2
2331,精英,科技與通訊,2020/12/17,G3 控制權與席次,-3,1,2
2331,精英,科技與通訊,2021/1/11,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2021/2/4,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2021/4/6,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2021/4/19,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2021/4/19,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2021/4/21,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2021/4/21,G3 控制權與席次,-1,1,2
2331,精英,科技與通訊,2021/7/21,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2021/7/21,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2021/8/20,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2021/10/4,G3 控制權與席次,-1,1,2
2331,精英,科技與通訊,2021/10/29,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2021/11/5,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2021/11/8,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2022/1/27,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2022/3/2,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2022/3/14,S5 員工健康及安全,0,1,2
2331,精英,科技與通訊,2022/4/1,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2022/4/8,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2022/6/23,G3 控制權與席次,0,1,2
2331,精英,科技與通訊,2022/7/29,G3 控制權與席次,0,1,2
2332,友訊,科技與通訊,2018/3/19,G3 控制權與席次,-1,1,2
2332,友訊,科技與通訊,2018/6/22,G3 控制權與席次,0,1,2
2332,友訊,科技與通訊,2018/10/31,S4 員工資訊統計,-1,1,2
2332,友訊,科技與通訊,2019/9/30,G3 控制權與席次,-1,1,2
2332,友訊,科技與通訊,2020/4/7,G3 控制權與席次,0,1,2
2332,友訊,科技與通訊,2020/4/8,G3 控制權與席次,-2,1,2
2332,友訊,科技與通訊,2020/4/13,G3 控制權與席次,0,1,2
2332,友訊,科技與通訊,2020/4/14,G3 控制權與席次,-3,1,1
2332,友訊,科技與通訊,2020/4/15,G3 控制權與席次,-3,1,1
2332,友訊,科技與通訊,2020/4/15,G3 控制權與席次,-3,1,1
2332,友訊,科技與通訊,2020/4/17,G5 公司治理資訊透明度,-1,1,2
2332,友訊,科技與通訊,2020/4/30,G3 控制權與席次,0,1,2
2332,友訊,科技與通訊,2020/5/4,G3 控制權與席次,-3,1,1
2332,友訊,科技與通訊,2020/5/4,G3 控制權與席次,-3,1,1
2332,友訊,科技與通訊,2020/5/5,G3 控制權與席次,0,1,2
2332,友訊,科技與通訊,2020/5/5,G3 控制權與席次,0,1,2
2332,友訊,科技與通訊,2020/5/5,G3 控制權與席次,0,1,2
2332,友訊,科技與通訊,2020/5/5,G3 控制權與席次,-1,1,2
2332,友訊,科技與通訊,2020/5/5,G3 控制權與席次,-1,1,2
2332,友訊,科技與通訊,2020/5/6,G3 控制權與席次,-3,1,1
2332,友訊,科技與通訊,2020/5/6,G3 控制權與席次,-3,1,1
2332,友訊,科技與通訊,2020/5/6,G3 控制權與席次,-3,1,1
2332,友訊,科技與通訊,2020/5/19,G3 控制權與席次,-3,1,1
2332,友訊,科技與通訊,2020/5/21,G3 控制權與席次,-3,1,1
2332,友訊,科技與通訊,2020/5/25,G5 公司治理資訊透明度,-2,1,2
2332,友訊,科技與通訊,2020/5/25,G3 控制權與席次,-3,1,1
2332,友訊,科技與通訊,2020/5/26,G3 控制權與席次,-3,1,1
2332,友訊,科技與通訊,2020/5/27,G4 公平對待利害關係人,-1,1,2
2332,友訊,科技與通訊,2020/5/27,G2 管理領導,0,1,1
2332,友訊,科技與通訊,2020/5/28,G3 控制權與席次,-3,1,1
2332,友訊,科技與通訊,2020/5/29,G3 控制權與席次,0,1,1
2332,友訊,科技與通訊,2020/5/30,G3 控制權與席次,-3,1,1
2332,友訊,科技與通訊,2020/6/1,G3 控制權與席次,-1,1,2
2332,友訊,科技與通訊,2020/6/1,G3 控制權與席次,-3,1,1
2332,友訊,科技與通訊,2020/6/3,G3 控制權與席次,0,1,2
2332,友訊,科技與通訊,2020/6/3,G3 控制權與席次,-1,1,1
2332,友訊,科技與通訊,2020/6/15,G3 控制權與席次,0,1,2
2332,友訊,科技與通訊,2020/6/15,G3 控制權與席次,0,1,2
2332,友訊,科技與通訊,2020/6/15,G3 控制權與席次,0,1,2
2332,友訊,科技與通訊,2020/6/16,G3 控制權與席次,0,1,1
2332,友訊,科技與通訊,2020/6/19,G3 控制權與席次,0,1,2
2332,友訊,科技與通訊,2020/6/30,S4 員工資訊統計,-1,1,2
2332,友訊,科技與通訊,2020/8/9,S4 員工資訊統計,-2,1,2
2332,友訊,科技與通訊,2020/10/26,G3 控制權與席次,0,1,2
2332,友訊,科技與通訊,2021/2/2,G3 控制權與席次,0,1,2
2332,友訊,科技與通訊,2021/2/4,G1 商業模式和創新,0,1,2
2332,友訊,科技與通訊,2021/3/17,G3 控制權與席次,-2,1,2
2332,友訊,科技與通訊,2021/3/18,G3 控制權與席次,-2,1,2
2332,友訊,科技與通訊,2021/3/19,G5 公司治理資訊透明度,-1,1,2
2332,友訊,科技與通訊,2021/3/19,G3 控制權與席次,-1,1,2
2332,友訊,科技與通訊,2021/7/5,G3 控制權與席次,0,1,2
2332,友訊,科技與通訊,2021/8/6,G3 控制權與席次,0,1,2
2332,友訊,科技與通訊,2022/9/28,G3 控制權與席次,-1,1,2
2337,旺宏,科技與通訊,2018/10/4,G2 管理領導,-2,1,2
2337,旺宏,科技與通訊,2018/10/9,G2 管理領導,0,1,2
2337,旺宏,科技與通訊,2019/1/31,E4 廢棄物及有毒物質管理,-1,1,2
2337,旺宏,科技與通訊,2019/6/18,G3 控制權與席次,0,1,2
2337,旺宏,科技與通訊,2019/7/12,G1 商業模式和創新,0,1,2
2337,旺宏,科技與通訊,2019/7/26,G3 控制權與席次,0,1,2
2337,旺宏,科技與通訊,2020/1/31,E4 廢棄物及有毒物質管理,-1,1,2
2337,旺宏,科技與通訊,2020/5/12,S3 產品品質及安全,0,1,2
2337,旺宏,科技與通訊,2020/6/3,S3 產品品質及安全,0,1,2
2337,旺宏,科技與通訊,2020/8/18,S3 產品品質及安全,0,1,2
2337,旺宏,科技與通訊,2020/11/9,G3 控制權與席次,-1,1,2
2337,旺宏,科技與通訊,2021/6/16,G3 控制權與席次,0,1,2
2337,旺宏,科技與通訊,2021/6/21,G4 公平對待利害關係人,0,1,2
2337,旺宏,科技與通訊,2021/6/21,S3 產品品質及安全,0,1,2
2337,旺宏,科技與通訊,2021/7/27,S3 產品品質及安全,0,1,2
2337,旺宏,科技與通訊,2022/1/25,S3 產品品質及安全,0,1,2
2337,旺宏,科技與通訊,2022/5/27,G3 控制權與席次,0,1,2
2337,旺宏,科技與通訊,2022/5/27,G3 控制權與席次,0,1,2
2338,光罩,科技與通訊,2018/10/31,E4 廢棄物及有毒物質管理,-1,1,2
